t_wall,sim_t,vio_x,vio_y,vio_z,qx,qy,qz,qw,gt_x,gt_y
1776746370.4241052,158.8,8.250386,122.101166,2.236374,0.698058,-0.017075,0.05469,-0.713745,26.28790855407715,-3.7617228031158447
1776746370.5243056,158.8,8.250386,122.101166,2.236374,0.698058,-0.017075,0.05469,-0.713745,26.28790855407715,-3.7617228031158447
1776746370.6245115,158.8,8.250386,122.101166,2.236374,0.698058,-0.017075,0.05469,-0.713745,26.28790855407715,-3.7617228031158447
1776746370.7247186,158.8,8.250386,122.101166,2.236374,0.698058,-0.017075,0.05469,-0.713745,26.370817184448242,-3.7630410194396973
1776746370.8249335,158.8,8.250386,122.101166,2.236374,0.698058,-0.017075,0.05469,-0.713745,26.370817184448242,-3.7630410194396973
1776746370.9259837,158.8,8.250386,122.101166,2.236374,0.698058,-0.017075,0.05469,-0.713745,26.370817184448242,-3.7630410194396973
1776746371.0262353,158.9,8.259089,122.184311,2.236557,0.698026,-0.016416,0.054204,-0.713829,26.370817184448242,-3.7630410194396973
1776746371.126464,158.9,8.259089,122.184311,2.236557,0.698026,-0.016416,0.054204,-0.713829,26.370817184448242,-3.7630410194396973
1776746371.2266912,158.9,8.259089,122.184311,2.236557,0.698026,-0.016416,0.054204,-0.713829,26.370817184448242,-3.7630410194396973
1776746371.3268929,158.9,8.259089,122.184311,2.236557,0.698026,-0.016416,0.054204,-0.713829,26.459699630737305,-3.763930559158325
1776746371.4271183,158.9,8.259089,122.184311,2.236557,0.698026,-0.016416,0.054204,-0.713829,26.459699630737305,-3.763930559158325
1776746371.5273554,158.9,8.259089,122.184311,2.236557,0.698026,-0.016416,0.054204,-0.713829,26.459699630737305,-3.763930559158325
1776746371.627569,159.0,8.26926,122.270401,2.2388,0.698012,-0.016745,0.054163,-0.713838,26.459699630737305,-3.763930559158325
1776746371.7284777,159.0,8.26926,122.270401,2.2388,0.698012,-0.016745,0.054163,-0.713838,26.459699630737305,-3.763930559158325
1776746371.8286793,159.0,8.26926,122.270401,2.2388,0.698012,-0.016745,0.054163,-0.713838,26.459699630737305,-3.763930559158325
1776746371.92894,159.0,8.26926,122.270401,2.2388,0.698012,-0.016745,0.054163,-0.713838,26.459699630737305,-3.763930559158325
1776746372.0291786,159.0,8.26926,122.270401,2.2388,0.698012,-0.016745,0.054163,-0.713838,26.544897079467773,-3.7646799087524414
1776746372.1293921,159.0,8.26926,122.270401,2.2388,0.698012,-0.016745,0.054163,-0.713838,26.544897079467773,-3.7646799087524414
1776746372.2296371,159.0,8.26926,122.270401,2.2388,0.698012,-0.016745,0.054163,-0.713838,26.544897079467773,-3.7646799087524414
1776746372.3298922,159.1,8.27805,122.35585,2.240814,0.698011,-0.016192,0.053728,-0.713885,26.544897079467773,-3.7646799087524414
1776746372.4303067,159.1,8.27805,122.35585,2.240814,0.698011,-0.016192,0.053728,-0.713885,26.544897079467773,-3.7646799087524414
1776746372.5305245,159.1,8.27805,122.35585,2.240814,0.698011,-0.016192,0.053728,-0.713885,26.544897079467773,-3.7646799087524414
1776746372.6307318,159.1,8.27805,122.35585,2.240814,0.698011,-0.016192,0.053728,-0.713885,26.544897079467773,-3.7646799087524414
1776746372.7309716,159.1,8.27805,122.35585,2.240814,0.698011,-0.016192,0.053728,-0.713885,26.632116317749023,-3.764843463897705
1776746372.8312228,159.1,8.27805,122.35585,2.240814,0.698011,-0.016192,0.053728,-0.713885,26.632116317749023,-3.764843463897705
1776746372.9314463,159.2,8.282831,122.439896,2.241829,0.698207,-0.014312,0.05182,-0.713875,26.632116317749023,-3.764843463897705
1776746373.031646,159.2,8.282831,122.439896,2.241829,0.698207,-0.014312,0.05182,-0.713875,26.632116317749023,-3.764843463897705
1776746373.1318774,159.2,8.282831,122.439896,2.241829,0.698207,-0.014312,0.05182,-0.713875,26.632116317749023,-3.764843463897705
1776746373.232087,159.2,8.282831,122.439896,2.241829,0.698207,-0.014312,0.05182,-0.713875,26.632116317749023,-3.764843463897705
1776746373.3427749,159.2,8.282831,122.439896,2.241829,0.698207,-0.014312,0.05182,-0.713875,26.719301223754883,-3.7657999992370605
1776746373.4431384,159.2,8.282831,122.439896,2.241829,0.698207,-0.014312,0.05182,-0.713875,26.719301223754883,-3.7657999992370605
1776746373.5433612,159.2,8.282831,122.439896,2.241829,0.698207,-0.014312,0.05182,-0.713875,26.719301223754883,-3.7657999992370605
1776746373.6435986,159.3,8.288343,122.525589,2.244308,0.698074,-0.013313,0.050714,-0.714104,26.719301223754883,-3.7657999992370605
1776746373.7438743,159.3,8.288343,122.525589,2.244308,0.698074,-0.013313,0.050714,-0.714104,26.719301223754883,-3.7657999992370605
1776746373.8441033,159.3,8.288343,122.525589,2.244308,0.698074,-0.013313,0.050714,-0.714104,26.719301223754883,-3.7657999992370605
