t,x,y,yaw
485.10,-86.7757,-2.5640,-3.0495
485.20,-86.8326,-2.5718,-3.0317
485.30,-86.8957,-2.5773,-3.0100
485.40,-86.9608,-2.5862,-2.9921
485.50,-87.0260,-2.5967,-2.9778
485.60,-87.0931,-2.6095,-2.9648
485.70,-87.1579,-2.6207,-2.9504
485.80,-87.2218,-2.6336,-2.9403
485.90,-87.2867,-2.6467,-2.9306
486.00,-87.3467,-2.6587,-2.9210
486.10,-87.4072,-2.6720,-2.9147
486.20,-87.4724,-2.6874,-2.9061
486.30,-87.5372,-2.7025,-2.8961
486.40,-87.5977,-2.7175,-2.8922
486.50,-87.6610,-2.7331,-2.8872
486.60,-87.7227,-2.7496,-2.8797
486.70,-87.7869,-2.7678,-2.8695
486.80,-87.8460,-2.7852,-2.8612
486.90,-87.9078,-2.8028,-2.8571
487.00,-87.9711,-2.8208,-2.8461
487.10,-88.0306,-2.8384,-2.8366
487.20,-88.0904,-2.8575,-2.8310
487.30,-88.1526,-2.8776,-2.8243
487.40,-88.2140,-2.8981,-2.8226
487.50,-88.2757,-2.9181,-2.8144
487.60,-88.3336,-2.9379,-2.8072
487.70,-88.3956,-2.9604,-2.8027
487.80,-88.4557,-2.9813,-2.7916
487.90,-88.5172,-3.0047,-2.7863
488.00,-88.5760,-3.0262,-2.7817
488.10,-88.6341,-3.0484,-2.7766
488.20,-88.6973,-3.0711,-2.7643
488.30,-88.6985,-3.0715,-2.7643
488.40,-88.7456,-3.0907,-2.7556
488.50,-88.8072,-3.1175,-2.7427
488.60,-88.8693,-3.1430,-2.7345
488.70,-88.9246,-3.1676,-2.7240
488.80,-88.9863,-3.1955,-2.7142
488.90,-89.0442,-3.2204,-2.7067
489.00,-89.1028,-3.2483,-2.7010
489.10,-89.1621,-3.2769,-2.6894
489.20,-89.2206,-3.3068,-2.6845
489.30,-89.2745,-3.3344,-2.6714
489.40,-89.3346,-3.3622,-2.6634
489.50,-89.3895,-3.3928,-2.6559
489.60,-89.4439,-3.4220,-2.6480
489.70,-89.5007,-3.4514,-2.6433
489.80,-89.5561,-3.4802,-2.6404
489.90,-89.6113,-3.5113,-2.6314
490.00,-89.6674,-3.5423,-2.6246
490.10,-89.7222,-3.5725,-2.6155
490.20,-89.7764,-3.6044,-2.6094
490.30,-89.8331,-3.6384,-2.6064
490.40,-89.8849,-3.6696,-2.6013
490.50,-89.9407,-3.7013,-2.5943
490.60,-89.9939,-3.7348,-2.5828
490.70,-90.0492,-3.7684,-2.5771
490.80,-90.1026,-3.8034,-2.5719
490.90,-90.1536,-3.8360,-2.5681
491.00,-90.2074,-3.8706,-2.5610
491.10,-90.2583,-3.9051,-2.5565
491.20,-90.3093,-3.9366,-2.5507
491.30,-90.3624,-3.9708,-2.5440
491.40,-90.4147,-4.0067,-2.5345
491.50,-90.4650,-4.0419,-2.5315
491.60,-90.5174,-4.0799,-2.5231
491.70,-90.5241,-4.0836,-2.5217
491.80,-90.5865,-4.1296,-2.5219
491.90,-90.6572,-4.1790,-2.5208
492.00,-90.7255,-4.2281,-2.5173
492.10,-90.7972,-4.2805,-2.5189
492.20,-90.8699,-4.3319,-2.5150
492.30,-90.9386,-4.3826,-2.5127
492.40,-91.0094,-4.4338,-2.5124
492.50,-91.0812,-4.4867,-2.5113
492.60,-91.1499,-4.5371,-2.5094
492.70,-91.2210,-4.5873,-2.5080
492.80,-91.2925,-4.6395,-2.5085
492.90,-91.3631,-4.6921,-2.5089
493.00,-91.4335,-4.7425,-2.5068
493.10,-91.5041,-4.7950,-2.5050
493.20,-91.5737,-4.8460,-2.5037
493.30,-91.6445,-4.8990,-2.5022
493.40,-91.7143,-4.9517,-2.5030
493.50,-91.7839,-5.0023,-2.5017
493.60,-91.8546,-5.0549,-2.5015
493.70,-91.9243,-5.1070,-2.5016
493.80,-91.9937,-5.1594,-2.5020
493.90,-92.0642,-5.2113,-2.5015
494.00,-92.1348,-5.2633,-2.5028
494.10,-92.1395,-5.2676,-2.5037
494.20,-92.1829,-5.2996,-2.5188
494.30,-92.2327,-5.3345,-2.5367
494.40,-92.2814,-5.3659,-2.5533
494.50,-92.3317,-5.3989,-2.5651
494.60,-92.3851,-5.4346,-2.5772
494.70,-92.4350,-5.4640,-2.5907
494.80,-92.4815,-5.4933,-2.6023
494.90,-92.5354,-5.5235,-2.6274
495.00,-92.5874,-5.5528,-2.6368
495.10,-92.6372,-5.5783,-2.6529
495.20,-92.6928,-5.6074,-2.6693
495.30,-92.7437,-5.6308,-2.6873
495.40,-92.7962,-5.6577,-2.6982
495.50,-92.8523,-5.6827,-2.7115
495.60,-92.9056,-5.7091,-2.7227
495.70,-92.9559,-5.7332,-2.7336
495.80,-93.0125,-5.7576,-2.7482
495.90,-93.0629,-5.7768,-2.7616
496.00,-93.1201,-5.8032,-2.7724
496.10,-93.1730,-5.8239,-2.7862
496.20,-93.2299,-5.8441,-2.8009
496.30,-93.2885,-5.8662,-2.8148
496.40,-93.3427,-5.8829,-2.8307
496.50,-93.4020,-5.9034,-2.8409
496.60,-93.4564,-5.9216,-2.8623
496.70,-93.5161,-5.9372,-2.8733
496.80,-93.5752,-5.9525,-2.8846
496.90,-93.6322,-5.9676,-2.8984
497.00,-93.6949,-5.9828,-2.9048
497.10,-93.7516,-5.9973,-2.9165
497.20,-93.8117,-6.0090,-2.9356
497.30,-93.8699,-6.0204,-2.9445
497.40,-93.9284,-6.0319,-2.9550
497.50,-93.9889,-6.0420,-2.9627
