t_wall,sim_t,vio_x,vio_y,vio_z,qx,qy,qz,qw,gt_x,gt_y
1776749364.0476055,27.2,-3.771067,17.829639,0.091202,0.708407,0.038581,-0.023837,-0.704345,-78.54315948486328,-1.0414435863494873
1776749364.1478758,27.2,-3.771067,17.829639,0.091202,0.708407,0.038581,-0.023837,-0.704345,-78.54315948486328,-1.0414435863494873
1776749364.24807,27.2,-3.771067,17.829639,0.091202,0.708407,0.038581,-0.023837,-0.704345,-78.46768951416016,-1.0280413627624512
1776749364.3482463,27.2,-3.771067,17.829639,0.091202,0.708407,0.038581,-0.023837,-0.704345,-78.46768951416016,-1.0280413627624512
1776749364.448471,27.3,-3.775792,17.842787,0.088436,0.70826,0.039293,-0.023574,-0.704463,-78.46768951416016,-1.0280413627624512
1776749364.5489202,27.3,-3.775792,17.842787,0.088436,0.70826,0.039293,-0.023574,-0.704463,-78.46768951416016,-1.0280413627624512
1776749364.6491125,27.3,-3.775792,17.842787,0.088436,0.70826,0.039293,-0.023574,-0.704463,-78.46768951416016,-1.0280413627624512
1776749364.749361,27.3,-3.775792,17.842787,0.088436,0.70826,0.039293,-0.023574,-0.704463,-78.46768951416016,-1.0280413627624512
1776749364.8495808,27.3,-3.775792,17.842787,0.088436,0.70826,0.039293,-0.023574,-0.704463,-78.46768951416016,-1.0280413627624512
1776749364.9497695,27.3,-3.775792,17.842787,0.088436,0.70826,0.039293,-0.023574,-0.704463,-78.38447570800781,-1.012952208518982
1776749365.0499964,27.4,-3.782245,17.908915,0.091349,0.708365,0.038325,-0.02277,-0.704437,-78.38447570800781,-1.012952208518982
1776749365.150202,27.4,-3.782245,17.908915,0.091349,0.708365,0.038325,-0.02277,-0.704437,-78.38447570800781,-1.012952208518982
1776749365.2503858,27.4,-3.782245,17.908915,0.091349,0.708365,0.038325,-0.02277,-0.704437,-78.38447570800781,-1.012952208518982
1776749365.3505635,27.4,-3.782245,17.908915,0.091349,0.708365,0.038325,-0.02277,-0.704437,-78.38447570800781,-1.012952208518982
1776749365.450767,27.4,-3.782245,17.908915,0.091349,0.708365,0.038325,-0.02277,-0.704437,-78.38447570800781,-1.012952208518982
