time,wx,wy,yaw,pitch,roll,imu_ax,imu_ay,imu_az
1774366923.908,-156.192,2.053,0.1518,-0.0429,0.0042,0.4201,0.0411,9.7909
1774366924.017,-156.143,2.060,0.1518,-0.0429,0.0035,0.4201,0.0342,9.7909
1774366924.122,-156.093,2.068,0.1518,-0.0423,0.0024,0.3245,-0.0783,9.7909
1774366924.227,-156.044,2.075,0.1518,-0.0418,0.0014,0.3224,-0.0843,9.7914
1774366924.331,-155.994,2.083,0.1518,-0.0421,0.0014,0.4124,0.0136,9.7911
1774366924.439,-155.945,2.090,0.1518,-0.0418,0.0007,0.4093,0.0066,9.7913
1774366924.543,-155.896,2.098,0.1518,-0.0415,0.0000,0.4063,0.0000,9.7915
1774366924.647,-155.846,2.105,0.1518,-0.0411,-0.0007,0.4031,-0.0072,9.7916
1774366924.759,-155.797,2.113,0.1518,-0.0408,-0.0014,0.4000,-0.0141,9.7918
1774366924.868,-155.747,2.121,0.1518,-0.0398,-0.0022,0.7605,-0.5898,9.0016
1774366924.973,-155.698,2.128,0.1518,-0.0337,-0.0007,0.2772,0.0525,9.7940
1774366925.084,-155.648,2.136,0.1518,-0.0302,-0.0013,0.2433,0.0461,9.7952
1774366925.194,-155.599,2.143,0.1518,-0.0281,-0.0038,0.1657,-0.0203,9.7146
1774366925.305,-155.550,2.151,0.1518,-0.0251,-0.0046,0.2458,-0.0448,9.7965
1774366925.422,-155.500,2.158,0.1518,-0.0173,-0.0044,0.3400,-0.2071,9.7800
1774366925.533,-155.451,2.166,0.1518,-0.0035,0.0015,0.4906,-0.3596,9.6989
1774366925.636,-155.401,2.174,0.1518,0.0244,0.0185,-0.7136,0.6131,9.6958
1774366925.740,-155.352,2.181,0.1518,0.0282,0.0139,-0.1295,0.0248,9.7898
1774366925.849,-155.303,2.189,0.1518,0.0341,0.0110,0.2425,-0.4116,9.7227
1774366925.953,-155.253,2.196,0.1518,0.0519,0.0204,-3.6607,1.0453,6.5616
1774366926.056,-155.204,2.204,0.1518,0.0515,0.0201,-0.5041,0.1967,9.7850
1774366926.160,-155.154,2.211,0.1518,0.0515,0.0200,-0.5041,0.1958,9.7850
1774366926.300,-155.105,2.219,0.1518,0.0515,0.0199,-0.5040,0.1948,9.7850
1774366926.409,-155.055,2.226,0.1518,0.0517,0.0201,-0.2774,-0.0133,10.1642
1774366926.515,-155.006,2.234,0.1518,0.0522,0.0197,-0.5111,0.1929,9.7845
1774366926.618,-154.957,2.242,0.1518,0.0522,0.0196,-0.5113,0.1920,9.7846
1774366926.721,-154.907,2.249,0.1518,0.0522,0.0195,-0.5114,0.1912,9.7847
1774366926.825,-154.858,2.257,0.1518,0.0522,0.0194,-0.5115,0.1903,9.7847
1774366926.930,-154.808,2.264,0.1518,0.0522,0.0194,-0.5116,0.1894,9.7847
1774366927.044,-154.759,2.272,0.1518,0.0522,0.0193,-0.5116,0.1886,9.7848
1774366927.175,-154.709,2.279,0.1518,0.0522,0.0192,-0.5117,0.1877,9.7848
1774366927.285,-154.660,2.287,0.1518,0.0522,0.0191,-0.5117,0.1869,9.7848
1774366927.396,-154.611,2.295,0.1518,0.0522,0.0190,-0.5117,0.1860,9.7848
1774366927.513,-154.561,2.302,0.1518,0.0522,0.0189,-0.5117,0.1852,9.7849
1774366927.628,-154.512,2.310,0.1518,0.0522,0.0187,-0.5083,0.1859,9.7848
1774366927.754,-154.462,2.317,0.1518,0.0522,0.0170,-0.5118,0.1663,9.7851
1774366927.864,-154.413,2.325,0.1518,0.0522,0.0153,-0.5118,0.1500,9.7854
1774366927.984,-154.363,2.332,0.1518,0.0522,0.0139,-0.5118,0.1358,9.7856
1774366928.089,-154.314,2.340,0.1518,0.0522,0.0125,-0.5118,0.1222,9.7858
1774366928.205,-154.265,2.347,0.1518,0.0522,0.0110,-0.5118,0.1074,9.7860
1774366928.317,-154.215,2.355,0.1518,0.0523,0.0124,-0.5119,0.1214,9.7855
1774366928.423,-154.166,2.363,0.1518,0.0526,0.0143,-0.3451,0.2718,9.7838
1774366928.530,-154.116,2.370,0.1518,0.0573,0.0130,-0.4157,0.2400,9.7822
1774366928.632,-154.067,2.378,0.1518,0.0669,0.0078,-0.4911,0.2043,9.7752
1774366928.739,-154.017,2.385,0.1518,0.0760,0.0027,-1.1180,-0.3161,9.7147
1774366928.842,-153.968,2.393,0.1518,0.0735,0.0074,-0.5169,0.2288,9.7718
1774366928.955,-153.919,2.400,0.1518,0.0705,0.0120,-0.5010,0.2634,9.7750
1774366929.063,-153.869,2.408,0.1518,0.0737,0.0118,-0.5451,0.2520,9.7732
1774366929.169,-153.820,2.416,0.1518,0.0832,0.0068,-0.6200,0.2175,9.7645
1774366929.272,-153.770,2.423,0.1518,0.0900,0.0034,-1.2454,-0.2998,9.7021
1774366929.389,-153.721,2.431,0.1518,0.0863,0.0090,-0.6368,0.2490,9.7641
1774366929.500,-153.671,2.438,0.1518,0.0855,0.0109,-0.8805,0.8023,9.0028
1774366929.613,-153.622,2.446,0.1518,0.0895,0.0039,-1.1760,-0.2424,9.7157
1774366929.717,-153.573,2.453,0.1518,0.0883,0.0009,-1.1563,-0.2649,9.7195
1774366929.822,-153.523,2.461,0.1518,0.0824,0.0022,-0.8064,0.0208,9.7661
1774366929.931,-153.474,2.468,0.1518,0.0824,-0.0020,-0.8065,-0.0198,9.7661
1774366930.041,-153.424,2.476,0.1518,0.0824,-0.0061,-0.8066,-0.0603,9.7660
1774366930.145,-153.375,2.484,0.1518,0.0824,-0.0103,-0.8066,-0.1008,9.7656
1774366930.250,-153.326,2.491,0.1518,0.0824,-0.0144,-0.8066,-0.1414,9.7651
1774366930.355,-153.276,2.499,0.1518,0.0824,-0.0186,-0.8067,-0.1819,9.7645
1774366930.463,-153.227,2.506,0.1518,0.0842,-0.0228,-0.5705,0.0628,9.7612
1774366930.574,-153.177,2.514,0.1518,0.0861,-0.0252,-0.5985,0.0263,9.7619
1774366930.683,-153.128,2.521,0.1518,0.0861,-0.0256,-0.8424,-0.2502,9.7603
1774366930.797,-153.078,2.529,0.1518,0.0861,-0.0260,-0.8423,-0.2542,9.7603
1774366930.902,-153.029,2.537,0.1518,0.0861,-0.0264,-0.8422,-0.2580,9.7602
1774366931.019,-152.980,2.544,0.1518,0.0860,-0.0268,-0.8421,-0.2619,9.7601
1774366931.126,-152.930,2.552,0.1518,0.0860,-0.0272,-0.8421,-0.2659,9.7601
1774366931.241,-152.881,2.559,0.1518,0.0860,-0.0276,-0.8423,-0.2699,9.7600
1774366931.343,-152.831,2.567,0.1516,0.0859,-0.0284,-4.0989,6.4673,16.6283
1774366931.455,-152.782,2.574,0.1514,0.0860,-0.0387,-0.8415,-0.3783,9.7528
1774366931.559,-152.732,2.582,0.1512,0.0860,-0.0474,-0.8416,-0.4630,9.7512
1774366931.664,-152.683,2.589,0.1511,0.0860,-0.0539,-0.8415,-0.5263,9.7481
1774366931.791,-152.634,2.597,0.1509,0.0838,-0.0584,-0.8201,-0.5709,9.7482
1774366931.896,-152.584,2.604,0.1508,0.0805,-0.0624,-0.7875,-0.6106,9.7485
1774366932.004,-152.535,2.612,0.1507,0.0774,-0.0662,-0.7574,-0.6473,9.7485
1774366932.113,-152.485,2.619,0.1505,0.0742,-0.0701,-0.7248,-0.6892,9.7484
1774366932.230,-152.436,2.627,0.1504,0.0708,-0.0741,-0.6934,-0.7250,9.7478
1774366932.337,-152.386,2.634,0.1503,0.0676,-0.0780,-0.6621,-0.7631,9.7471
1774366932.440,-152.337,2.642,0.1502,0.0646,-0.0818,-0.6320,-0.7996,9.7462
1774366932.545,-152.288,2.649,0.1502,0.0612,-0.0858,-0.5994,-0.8392,9.7449
1774366932.655,-152.238,2.657,0.1501,0.0580,-0.0897,-0.5681,-0.8772,9.7435
1774366932.766,-152.189,2.664,0.1500,0.0549,-0.0934,-0.5380,-0.9137,9.7418
1774366932.877,-152.139,2.672,0.1500,0.0527,-0.0975,-0.1751,-0.6809,9.7436
1774366932.997,-152.090,2.679,0.1499,0.0528,-0.1015,-0.5173,-0.9914,9.7354
1774366933.110,-152.040,2.687,0.1498,0.0513,-0.1041,-0.5020,-1.0172,9.7337
1774366933.218,-151.991,2.694,0.1498,0.0457,-0.1036,-0.4470,-1.0133,9.7368
1774366933.321,-151.941,2.702,0.1497,0.0405,-0.1033,-0.3964,-1.0099,9.7393
1774366933.436,-151.892,2.709,0.1497,0.0351,-0.1029,-0.3435,-1.0062,9.7417
1774366933.551,-151.843,2.717,0.1497,0.0295,-0.1025,-0.2884,-1.0024,9.7439
1774366933.662,-151.793,2.724,0.1496,0.0243,-0.1021,-0.2376,-0.9988,9.7456
1774366933.776,-151.744,2.731,0.1496,0.0187,-0.1019,-0.1827,-0.9966,9.7470
1774366933.881,-151.694,2.739,0.1496,0.0133,-0.1018,-0.1300,-0.9966,9.7479
1774366933.991,-151.645,2.746,0.1495,0.0081,-0.1018,-0.0793,-0.9965,9.7484
1774366934.097,-151.595,2.754,0.1495,0.0025,-0.1018,-0.0245,-0.9964,9.7487
1774366934.207,-151.546,2.761,0.1495,-0.0029,-0.1035,0.0429,-1.0022,9.7460
1774366934.329,-151.496,2.769,0.1495,-0.0035,-0.1037,0.0338,-1.0143,9.7472
1774366934.433,-151.447,2.776,0.1494,-0.0034,-0.1033,0.0338,-1.0106,9.7477
1774366934.550,-151.398,2.784,0.1494,-0.0034,-0.1029,0.0335,-1.0071,9.7480
1774366934.661,-151.348,2.791,0.1494,-0.0034,-0.1026,0.0333,-1.0034,9.7484
1774366934.785,-151.299,2.798,0.1494,-0.0034,-0.1022,0.0330,-0.9995,9.7488
1774366934.900,-151.249,2.806,0.1494,-0.0033,-0.1018,0.0328,-0.9962,9.7492
1774366935.007,-151.200,2.813,0.1494,-0.0037,-0.1037,0.1560,-0.9181,9.7501
1774366935.116,-151.150,2.821,0.1493,-0.0041,-0.1091,0.0405,-1.0691,9.7410
1774366935.220,-151.101,2.828,0.1493,-0.0103,-0.1105,0.1012,-1.0828,9.7390
1774366935.371,-151.051,2.836,0.1493,-0.0163,-0.1119,0.1594,-1.0960,9.7368
1774366935.491,-151.002,2.843,0.1493,-0.0227,-0.1134,0.2225,-1.1103,9.7339
1774366935.605,-150.953,2.851,0.1493,-0.0289,-0.1149,0.2830,-1.1240,9.7307
1774366935.709,-150.903,2.858,0.1493,-0.0350,-0.1163,0.3435,-1.1381,9.7272
1774366935.814,-150.854,2.865,0.1493,-0.0410,-0.1177,0.4015,-1.1513,9.7234
1774366935.939,-150.804,2.873,0.1493,-0.0474,-0.1192,0.4637,-1.1637,9.7188
1774366936.057,-150.755,2.880,0.1493,-0.0535,-0.1207,0.5240,-1.1776,9.7141
1774366936.159,-150.705,2.888,0.1493,-0.0594,-0.1221,0.5818,-1.1909,9.7092
1774366936.264,-150.656,2.895,0.1493,-0.0658,-0.1237,0.6443,-1.2053,9.7034
1774366936.374,-150.606,2.903,0.1493,-0.0702,-0.1234,0.7590,-1.1468,9.7015
1774366936.478,-150.557,2.910,0.1492,-0.0719,-0.1235,0.7744,-1.1485,9.7003
1774366936.583,-150.508,2.917,0.1492,-0.0713,-0.1254,0.7735,-1.1631,9.6982
1774366936.688,-150.458,2.925,0.1492,-0.0684,-0.1291,0.7548,-1.1916,9.6950
1774366936.794,-150.409,2.932,0.1492,-0.0678,-0.1311,0.6645,-1.2776,9.6935
1774366936.905,-150.359,2.940,0.1492,-0.0679,-0.1325,0.6646,-1.2916,9.6916
1774366937.014,-150.310,2.947,0.1492,-0.0694,-0.1327,0.6798,-1.2940,9.6903
1774366937.124,-150.260,2.955,0.1492,-0.0713,-0.1328,0.6978,-1.2939,9.6890
1774366937.228,-150.211,2.962,0.1492,-0.0731,-0.1328,0.7159,-1.2938,9.6877
1774366937.332,-150.161,2.970,0.1492,-0.0750,-0.1328,0.7339,-1.2938,9.6864
1774366937.444,-150.112,2.977,0.1492,-0.0768,-0.1328,0.7519,-1.2938,9.6850
1774366937.563,-150.063,2.984,0.1492,-0.0786,-0.1328,0.7692,-1.2937,9.6837
1774366937.673,-150.013,2.992,0.1492,-0.0805,-0.1328,0.7879,-1.2936,9.6822
1774366937.785,-149.964,2.999,0.1492,-0.0823,-0.1328,0.8052,-1.2936,9.6808
1774366937.899,-149.914,3.007,0.1492,-0.0842,-0.1329,0.8239,-1.2936,9.6792
1774366938.009,-149.865,3.014,0.1492,-0.0859,-0.1329,0.8412,-1.2936,9.6777
1774366938.130,-149.815,3.022,0.1492,-0.0869,-0.1329,0.8505,-1.2937,9.6769
1774366938.236,-149.766,3.029,0.1492,-0.0869,-0.1329,0.8505,-1.2937,9.6769
1774366938.347,-149.716,3.036,0.1492,-0.0869,-0.1329,0.8505,-1.2936,9.6769
1774366938.449,-149.667,3.044,0.1492,-0.0869,-0.1329,0.8505,-1.2936,9.6769
1774366938.565,-149.618,3.051,0.1492,-0.0860,-0.1329,1.6361,-1.3599,8.8759
1774366938.674,-149.568,3.059,0.1492,-0.0671,-0.1328,0.6464,-1.2960,9.6861
1774366938.780,-149.519,3.066,0.1492,-0.0453,-0.1327,0.4377,-1.2968,9.6979
1774366938.907,-149.469,3.074,0.1492,-0.0244,-0.1326,0.2338,-1.2984,9.7049
1774366939.012,-149.420,3.081,0.1492,-0.0028,-0.1326,0.0216,-1.2999,9.7076
1774366939.126,-149.370,3.088,0.1492,0.0198,-0.1326,-0.1856,-1.2920,9.7058
1774366939.231,-149.321,3.096,0.1492,0.0414,-0.1327,-0.3975,-1.2930,9.6994
1774366939.336,-149.271,3.103,0.1492,0.0632,-0.1328,-0.6096,-1.2939,9.6883
1774366939.440,-149.222,3.111,0.1492,0.0849,-0.1330,-0.8219,-1.2946,9.6726
1774366939.548,-149.173,3.118,0.1492,0.1078,-0.1252,-0.1208,-0.3938,9.5819
1774366939.657,-149.123,3.126,0.1492,0.1205,-0.1287,-0.1721,-1.4877,10.7471
1774366939.764,-149.074,3.133,0.1492,0.1205,-0.1315,-1.1779,-1.2760,9.6439
1774366939.880,-149.024,3.140,0.1492,0.1205,-0.1344,-1.1779,-1.3037,9.6404
1774366939.983,-148.975,3.148,0.1492,0.1205,-0.1371,-1.1778,-1.3302,9.6369
1774366940.094,-148.925,3.155,0.1492,0.1205,-0.1399,-1.1778,-1.3566,9.6333
1774366940.200,-148.876,3.163,0.1492,0.1205,-0.1426,-1.1778,-1.3829,9.6297
1774366940.304,-148.826,3.170,0.1492,0.1205,-0.1453,-1.1777,-1.4090,9.6261
1774366940.411,-148.777,3.178,0.1492,0.1205,-0.1481,-1.1777,-1.4353,9.6223
1774366940.524,-148.728,3.185,0.1492,0.1205,-0.1508,-1.1777,-1.4616,9.6183
1774366940.639,-148.678,3.192,0.1492,0.1205,-0.1534,-1.1776,-1.4869,9.6144
1774366940.742,-148.629,3.200,0.1492,0.1184,-0.1546,-1.1577,-1.4988,9.6151
1774366940.860,-148.579,3.207,0.1492,0.1152,-0.1545,-1.1261,-1.4988,9.6189
1774366940.972,-148.530,3.215,0.1492,0.1118,-0.1545,-1.0932,-1.4987,9.6227
1774366941.087,-148.480,3.222,0.1492,0.1083,-0.1544,-1.0590,-1.4987,9.6265
1774366941.206,-148.431,3.230,0.1492,0.1049,-0.1544,-1.0260,-1.4987,9.6300
1774366941.313,-148.381,3.237,0.1492,0.1015,-0.1543,-0.9931,-1.4987,9.6335
1774366941.422,-148.332,3.245,0.1492,0.0981,-0.1543,-0.9602,-1.4986,9.6368
1774366941.526,-148.283,3.252,0.1492,0.0949,-0.1542,-0.9285,-1.4986,9.6399
1774366941.631,-148.233,3.259,0.1492,0.0914,-0.1542,-0.8943,-1.4986,9.6432
1774366941.734,-148.184,3.267,0.1492,0.0877,-0.1551,-0.3608,-1.0971,9.6594
1774366941.852,-148.134,3.274,0.1492,0.0852,-0.1659,-0.3538,-1.2151,9.6470
1774366941.962,-148.085,3.282,0.1492,0.0761,-0.1696,-0.7416,-1.6511,9.6288
1774366942.072,-148.035,3.289,0.1492,0.0628,-0.1693,-0.6115,-1.6503,9.6380
1774366942.193,-147.986,3.297,0.1492,0.0495,-0.1692,-0.4815,-1.6497,9.6455
1774366942.305,-147.936,3.304,0.1492,0.0362,-0.1690,-0.3516,-1.6492,9.6512
1774366942.409,-147.887,3.311,0.1492,0.0229,-0.1689,-0.2218,-1.6488,9.6551
1774366942.513,-147.838,3.319,0.1492,0.0097,-0.1689,-0.0953,-1.6437,9.6574
1774366942.621,-147.788,3.326,0.1492,-0.0035,-0.1689,0.0341,-1.6432,9.6579
1774366942.724,-147.739,3.334,0.1492,-0.0167,-0.1689,0.1638,-1.6424,9.6565
1774366942.836,-147.689,3.341,0.1492,-0.0299,-0.1690,0.2930,-1.6417,9.6535
1774366942.941,-147.640,3.349,0.1492,-0.0431,-0.1690,0.3406,-1.7304,9.6369
1774366943.048,-147.590,3.356,0.1492,-0.0555,-0.1682,-0.4188,-0.7219,9.5329
1774366943.154,-147.541,3.363,0.1492,-0.0566,-0.1693,0.5539,-1.6481,9.6445
1774366943.271,-147.491,3.371,0.1492,-0.0565,-0.1692,0.5537,-1.6479,9.6445
1774366943.380,-147.442,3.378,0.1492,-0.0565,-0.1692,0.5535,-1.6477,9.6446
1774366943.487,-147.393,3.386,0.1492,-0.0565,-0.1692,0.5534,-1.6476,9.6446
1774366943.598,-147.343,3.393,0.1492,-0.0565,-0.1692,0.5533,-1.6475,9.6446
1774366943.704,-147.294,3.401,0.1492,-0.0565,-0.1692,0.5533,-1.6475,9.6447
1774366943.809,-147.244,3.408,0.1492,-0.0565,-0.1692,0.5532,-1.6474,9.6447
1774366943.918,-147.195,3.415,0.1492,-0.0565,-0.1692,0.5532,-1.6474,9.6447
1774366944.025,-147.145,3.423,0.1492,-0.0565,-0.1692,0.5532,-1.6474,9.6447
1774366944.134,-147.096,3.430,0.1492,-0.0565,-0.1650,0.6476,-5.1828,7.0931
1774366944.237,-147.046,3.438,0.1492,-0.0555,-0.1484,0.2935,-1.0718,9.6252
1774366944.343,-146.997,3.445,0.1492,-0.0525,-0.1329,0.5920,-1.2922,9.6256
1774366944.450,-146.948,3.453,0.1492,-0.0458,-0.1162,0.2916,-1.8409,9.5526
1774366944.554,-146.898,3.460,0.1492,-0.0270,-0.0957,0.7447,-1.3654,9.6220
1774366944.678,-146.849,3.467,0.1492,0.0085,-0.0628,0.4950,-1.1333,9.5904
1774366944.789,-146.799,3.475,0.1492,0.0634,-0.0122,0.1088,-0.7853,9.4839
1774366944.891,-146.750,3.482,0.1492,0.0932,0.0087,-4.1981,0.0846,7.0159
1774366945.001,-146.700,3.490,0.1492,0.0718,-0.0037,0.0785,-0.7580,9.6511
1774366945.114,-146.651,3.497,0.1492,0.0756,-0.0009,-17.7006,21.9968,26.2976
1774366945.218,-146.601,3.505,0.1492,0.0617,-0.0137,-0.2006,0.2553,9.7551
1774366945.327,-146.552,3.512,0.1492,0.0402,-0.0480,0.6832,-0.4096,8.9139
1774366945.447,-146.503,3.520,0.1492,0.0278,-0.0787,0.2833,-1.3590,9.2338
1774366945.590,-146.453,3.527,0.1492,0.0110,-0.0790,-0.0443,-1.4298,9.0782
1774366945.722,-146.404,3.534,0.1492,-0.0071,-0.0589,-0.2576,-0.7415,9.4449
1774366945.828,-146.354,3.542,0.1492,-0.0290,-0.0345,0.2873,-0.3229,9.7613
1774366945.972,-146.305,3.549,0.1492,-0.0562,-0.0133,0.4521,-0.1973,9.7625
1774366946.098,-146.255,3.557,0.1492,-0.0905,-0.0027,0.7370,-0.1342,9.7356
1774366946.201,-146.206,3.564,0.1492,-0.1250,0.0061,1.2100,0.0601,9.7154
1774366946.307,-146.156,3.572,0.1492,-0.1476,0.0061,1.4287,0.0599,9.6856
1774366946.417,-146.107,3.579,0.1492,-0.1692,0.0044,3.1624,3.9802,4.4818
1774366946.529,-146.058,3.586,0.1492,-0.1645,-0.0172,-2.4330,-0.1657,6.3077
1774366946.633,-146.008,3.594,0.1492,-0.1641,-0.0278,-0.4680,-0.1166,8.1863
1774366946.737,-145.959,3.601,0.1492,-0.1686,-0.0222,1.8080,-0.3539,9.7790
1774366946.850,-145.909,3.609,0.1492,-0.1687,-0.0178,2.4542,-0.4036,10.1702
1774366946.952,-145.860,3.616,0.1492,-0.1686,-0.0289,1.1410,-4.4437,4.8733
1774366947.064,-145.810,3.624,0.1492,-0.1685,-0.0315,1.6113,-0.9276,8.8630
1774366947.179,-145.761,3.631,0.1492,-0.1684,-0.0109,1.6379,-0.0969,9.6356
1774366947.300,-145.711,3.638,0.1492,-0.1671,0.0036,1.4555,0.2138,9.6736
1774366947.402,-145.662,3.646,0.1492,-0.1684,0.0021,1.6425,0.0190,9.6605
1774366947.512,-145.613,3.653,0.1492,-0.1684,0.0020,1.6426,0.0181,9.6607
1774366947.629,-145.563,3.661,0.1492,-0.1684,0.0019,1.6426,0.0175,9.6608
1774366947.751,-145.514,3.668,0.1492,-0.1684,0.0018,1.6426,0.0169,9.6609
1774366947.859,-145.464,3.676,0.1492,-0.1684,0.0017,1.6426,0.0165,9.6610
1774366947.971,-145.415,3.683,0.1492,-0.1684,0.0016,1.6426,0.0153,9.6613
1774366948.081,-145.365,3.690,0.1492,-0.1684,0.0016,1.6427,0.0152,9.6613
1774366948.192,-145.316,3.698,0.1492,-0.1658,0.0109,2.6382,0.0215,8.7927
1774366948.303,-145.266,3.705,0.1492,-0.1442,0.0320,1.9218,-0.1450,9.5427
1774366948.413,-145.217,3.713,0.1492,-0.1020,0.0707,1.6245,0.1322,9.4994
1774366948.520,-145.168,3.720,0.1492,-0.0404,0.1273,1.1897,0.5218,9.3601
1774366948.629,-145.118,3.728,0.1492,-0.0031,0.1536,-3.5287,1.4994,6.7118
1774366948.747,-145.069,3.735,0.1492,-0.0274,0.1403,1.1352,0.5694,9.5612
1774366948.872,-145.019,3.742,0.1492,-0.0243,0.1438,0.8993,0.8222,9.6251
1774366948.974,-144.970,3.750,0.1492,-0.0183,0.1505,1.0621,0.6507,9.5577
1774366949.093,-144.920,3.757,0.1492,-0.0189,0.1514,0.1857,1.4778,9.6860
1774366949.196,-144.871,3.765,0.1492,-0.0206,0.1514,0.2024,1.4776,9.6858
1774366949.299,-144.821,3.772,0.1492,-0.0223,0.1514,0.2185,1.4773,9.6855
1774366949.415,-144.772,3.780,0.1492,-0.0239,0.1514,0.2346,1.4772,9.6851
1774366949.531,-144.723,3.787,0.1492,-0.0256,0.1514,0.2506,1.4771,9.6847
1774366949.639,-144.673,3.794,0.1492,-0.0272,0.1514,0.2666,1.4770,9.6843
1774366949.742,-144.624,3.802,0.1492,-0.0288,0.1514,0.2819,1.4769,9.6839
1774366949.846,-144.574,3.809,0.1492,-0.0304,0.1514,0.2979,1.4768,9.6834
1774366949.951,-144.525,3.817,0.1492,-0.0315,0.1514,0.3087,1.4769,9.6831
1774366950.055,-144.475,3.824,0.1492,-0.0315,0.1514,0.3087,1.4769,9.6831
1774366950.158,-144.426,3.832,0.1492,-0.0411,0.1507,0.4011,1.4689,9.6786
1774366950.264,-144.376,3.839,0.1492,-0.0521,0.1511,0.5004,1.4644,9.6742
1774366950.379,-144.327,3.847,0.1492,-0.0631,0.1515,0.6178,1.4775,9.6663
1774366950.490,-144.278,3.854,0.1492,-0.0738,0.1517,0.7222,1.4780,9.6590
1774366950.603,-144.228,3.861,0.1492,-0.0845,0.1518,0.8265,1.4785,9.6507
1774366950.712,-144.179,3.869,0.1492,-0.0952,0.1520,0.9308,1.4787,9.6412
1774366950.816,-144.129,3.876,0.1492,-0.1059,0.1521,1.0351,1.4791,9.6305
1774366950.922,-144.080,3.884,0.1492,-0.1161,0.1523,1.1351,1.4794,9.6193
1774366951.031,-144.030,3.891,0.1492,-0.1273,0.1525,1.2434,1.4797,9.6059
1774366951.135,-143.981,3.899,0.1492,-0.1380,0.1527,1.3475,1.4799,9.5918
1774366951.241,-143.931,3.906,0.1492,-0.1448,0.1497,0.7600,0.9160,9.6070
1774366951.347,-143.882,3.913,0.1492,-0.1449,0.1413,1.4147,1.3651,9.5981
1774366951.458,-143.833,3.921,0.1492,-0.1449,0.1322,1.4148,1.2772,9.6102
1774366951.566,-143.783,3.928,0.1492,-0.1449,0.1237,1.4150,1.1960,9.6206
1774366951.674,-143.734,3.936,0.1492,-0.1449,0.1149,1.4151,1.1114,9.6308
1774366951.804,-143.684,3.943,0.1492,-0.1449,0.1061,1.4152,1.0267,9.6402
1774366951.916,-143.635,3.951,0.1492,-0.1450,0.0973,1.4154,0.9420,9.6488
1774366952.021,-143.585,3.958,0.1492,-0.1450,0.0886,1.4155,0.8572,9.6567
1774366952.134,-143.536,3.965,0.1492,-0.1450,0.0798,1.4157,0.7723,9.6638
1774366952.240,-143.486,3.973,0.1492,-0.1316,0.0703,1.2816,0.6747,9.6818
1774366952.348,-143.437,3.980,0.1492,-0.1091,0.0608,1.0633,0.5854,9.7142
1774366952.463,-143.388,3.988,0.1492,-0.0875,0.0516,0.8533,0.4991,9.7398
1774366952.574,-143.338,3.995,0.1492,-0.0641,0.0417,0.6257,0.4055,9.7616
1774366952.688,-143.289,4.003,0.1492,-0.0409,0.0400,0.3945,0.3977,9.7771
1774366952.800,-143.239,4.010,0.1492,-0.0195,0.0402,0.1967,0.3895,9.7829
1774366952.910,-143.190,4.017,0.1492,0.0038,0.0402,-0.0311,0.3921,9.7848
1774366953.016,-143.140,4.025,0.1492,0.0262,0.0402,-0.2511,0.3939,9.7816
1774366953.142,-143.091,4.032,0.1492,0.0488,0.0402,-0.4719,0.3951,9.7734
1774366953.245,-143.041,4.040,0.1492,0.0695,0.0374,-4.0386,0.3652,6.9942
1774366953.350,-142.992,4.047,0.1492,0.0693,0.0373,-0.6787,0.3650,9.7696
1774366953.454,-142.943,4.055,0.1492,0.0693,0.0373,-0.6786,0.3650,9.7696
1774366953.559,-142.893,4.062,0.1492,0.0692,0.0374,-0.6781,0.3655,9.7697
1774366953.664,-142.844,4.069,0.1492,0.0698,0.0377,-0.6820,0.3680,9.7690
1774366953.801,-142.794,4.077,0.1492,0.0696,0.0376,-0.6811,0.3675,9.7692
1774366953.910,-142.745,4.084,0.1492,0.0696,0.0376,-0.6805,0.3670,9.7693
1774366954.019,-142.695,4.092,0.1492,0.0695,0.0375,-0.6800,0.3667,9.7694
1774366954.130,-142.646,4.099,0.1492,0.0694,0.0375,-0.6795,0.3664,9.7694
1774366954.242,-142.596,4.107,0.1492,0.0694,0.0375,-0.6792,0.3662,9.7695
1774366954.349,-142.547,4.114,0.1492,0.0694,0.0375,-0.6789,0.3661,9.7695
1774366954.468,-142.498,4.121,0.1492,0.0693,0.0375,-0.6788,0.3660,9.7696
1774366954.600,-142.448,4.129,0.1492,0.0693,0.0374,-0.6785,0.3658,9.7696
1774366954.708,-142.399,4.136,0.1492,0.0702,0.0383,2.3997,3.1260,4.9132
1774366954.816,-142.349,4.144,0.1492,0.0821,0.0504,0.0777,-0.1942,9.5150
1774366954.924,-142.300,4.151,0.1492,0.0879,0.0560,0.0884,-0.3290,9.6044
1774366955.029,-142.250,4.159,0.1492,0.0893,0.0571,-0.8742,0.5574,9.7449
1774366955.135,-142.201,4.166,0.1492,0.0893,0.0571,-0.8741,0.5573,9.7449
1774366955.244,-142.151,4.174,0.1492,0.0893,0.0571,-0.8741,0.5572,9.7450
1774366955.348,-142.102,4.181,0.1492,0.0893,0.0571,-0.8741,0.5571,9.7450
1774366955.477,-142.053,4.188,0.1492,0.0893,0.0571,-0.8741,0.5571,9.7450
1774366955.580,-142.003,4.196,0.1492,0.0856,0.0584,-0.8372,0.5708,9.7466
1774366955.691,-141.954,4.203,0.1492,0.0777,0.0583,-0.7598,0.5706,9.7530
1774366955.800,-141.904,4.211,0.1492,0.0704,0.0583,-0.6884,0.5704,9.7583
