t,x,y,yaw
5.10,-94.9452,-5.9901,0.0838
5.20,-94.8687,-5.9838,0.0855
5.30,-94.7806,-5.9750,0.0888
5.40,-94.6932,-5.9664,0.0913
5.50,-94.6066,-5.9614,0.0915
5.60,-94.5192,-5.9523,0.0937
5.70,-94.4316,-5.9448,0.0959
5.80,-94.3444,-5.9368,0.0982
5.90,-94.2573,-5.9291,0.0986
6.00,-94.1712,-5.9220,0.0987
6.10,-94.0838,-5.9139,0.0987
6.20,-93.9976,-5.9043,0.1008
6.30,-93.9136,-5.8989,0.1021
6.40,-93.8268,-5.8895,0.1053
6.50,-93.7405,-5.8816,0.1086
6.60,-93.6539,-5.8725,0.1103
6.70,-93.5665,-5.8619,0.1119
6.80,-93.4798,-5.8539,0.1149
6.90,-93.3929,-5.8443,0.1172
7.00,-93.3082,-5.8350,0.1206
7.10,-93.2191,-5.8242,0.1200
7.20,-93.1306,-5.8143,0.1230
7.30,-93.0447,-5.8038,0.1258
7.40,-92.9578,-5.7931,0.1254
7.50,-92.8687,-5.7830,0.1285
7.60,-92.7821,-5.7713,0.1312
7.70,-92.6936,-5.7586,0.1311
7.80,-92.6084,-5.7487,0.1333
7.90,-92.5208,-5.7370,0.1357
8.00,-92.4327,-5.7246,0.1375
8.10,-92.3466,-5.7130,0.1383
8.20,-92.2587,-5.7008,0.1410
8.30,-92.1722,-5.6890,0.1422
8.40,-92.0859,-5.6757,0.1445
8.50,-91.9992,-5.6631,0.1461
8.60,-91.9134,-5.6506,0.1470
8.70,-91.8296,-5.6380,0.1478
8.80,-91.7410,-5.6251,0.1462
8.90,-91.6561,-5.6127,0.1486
9.00,-91.5725,-5.5999,0.1494
9.10,-91.4867,-5.5876,0.1504
9.20,-91.4007,-5.5744,0.1505
9.30,-91.3144,-5.5621,0.1509
9.40,-91.2263,-5.5499,0.1522
9.50,-91.1401,-5.5358,0.1538
9.60,-91.0534,-5.5229,0.1542
9.70,-90.9649,-5.5098,0.1552
9.80,-90.8768,-5.4960,0.1565
9.90,-90.7920,-5.4840,0.1572
10.00,-90.7032,-5.4701,0.1599
10.10,-90.6149,-5.4554,0.1623
10.20,-90.5295,-5.4415,0.1648
10.30,-90.4418,-5.4279,0.1684
10.40,-90.3543,-5.4122,0.1695
10.50,-90.2687,-5.3978,0.1710
10.60,-90.1812,-5.3825,0.1726
10.70,-90.0942,-5.3672,0.1752
10.80,-90.0088,-5.3522,0.1765
10.90,-89.9215,-5.3369,0.1789
11.00,-89.8319,-5.3204,0.1835
11.10,-89.8251,-5.3189,0.1836
11.20,-89.7694,-5.3093,0.1920
11.30,-89.7032,-5.2963,0.1962
11.40,-89.6412,-5.2849,0.1991
11.50,-89.5792,-5.2720,0.2038
11.60,-89.5141,-5.2594,0.2107
11.70,-89.4497,-5.2450,0.2146
11.80,-89.3866,-5.2317,0.2228
11.90,-89.3241,-5.2171,0.2254
12.00,-89.2621,-5.2026,0.2305
12.10,-89.1995,-5.1882,0.2359
12.20,-89.1375,-5.1746,0.2427
12.30,-89.0756,-5.1592,0.2461
12.40,-89.0128,-5.1435,0.2506
12.50,-88.9487,-5.1283,0.2552
12.60,-88.8857,-5.1113,0.2601
12.70,-88.8241,-5.0954,0.2633
12.80,-88.7624,-5.0786,0.2750
12.90,-88.7000,-5.0612,0.2802
13.00,-88.6372,-5.0432,0.2853
13.10,-88.5762,-5.0244,0.2928
13.20,-88.5171,-5.0066,0.2960
13.30,-88.4565,-4.9881,0.3011
13.40,-88.3929,-4.9689,0.3078
13.50,-88.3319,-4.9495,0.3127
13.60,-88.2711,-4.9290,0.3199
13.70,-88.2091,-4.9084,0.3259
13.80,-88.1501,-4.8900,0.3317
13.90,-88.0889,-4.8686,0.3361
14.00,-88.0251,-4.8472,0.3459
14.10,-87.9667,-4.8270,0.3523
14.20,-87.9052,-4.8031,0.3588
14.30,-87.9016,-4.8016,0.3595
14.40,-87.8307,-4.7764,0.3629
14.50,-87.7491,-4.7447,0.3649
14.60,-87.6671,-4.7130,0.3676
14.70,-87.5854,-4.6825,0.3715
14.80,-87.5040,-4.6510,0.3737
14.90,-87.4228,-4.6192,0.3745
15.00,-87.3419,-4.5871,0.3781
15.10,-87.2612,-4.5541,0.3809
15.20,-87.1820,-4.5228,0.3833
15.30,-87.1001,-4.4908,0.3876
15.40,-87.0177,-4.4574,0.3887
15.50,-86.9362,-4.4245,0.3931
15.60,-86.8551,-4.3913,0.3959
15.70,-86.7751,-4.3584,0.3992
15.80,-86.6943,-4.3231,0.4030
15.90,-86.6153,-4.2921,0.4061
16.00,-86.5343,-4.2570,0.4070
16.10,-86.4528,-4.2217,0.4113
16.20,-86.3941,-4.1962,0.4145
16.30,-86.3378,-4.1710,0.4187
16.40,-86.2767,-4.1451,0.4263
16.50,-86.2208,-4.1202,0.4318
16.60,-86.1605,-4.0928,0.4391
16.70,-86.1032,-4.0646,0.4452
16.80,-86.0453,-4.0375,0.4554
16.90,-86.0442,-4.0369,0.4552
17.00,-85.9732,-4.0023,0.4549
17.10,-85.8975,-3.9660,0.4532
17.20,-85.8197,-3.9305,0.4541
17.30,-85.7440,-3.8930,0.4548
17.40,-85.6640,-3.8535,0.4548
17.50,-85.5880,-3.8186,0.4553
17.60,-85.5080,-3.7780,0.4562
17.70,-85.4326,-3.7415,0.4578
17.80,-85.3530,-3.7022,0.4579
17.90,-85.2739,-3.6626,0.4575
18.00,-85.1962,-3.6250,0.4586
18.10,-85.1178,-3.5860,0.4587
18.20,-85.0382,-3.5462,0.4596
18.30,-84.9625,-3.5094,0.4592
18.40,-84.8849,-3.4706,0.4602
18.50,-84.8048,-3.4314,0.4605
18.60,-84.7275,-3.3930,0.4604
18.70,-84.6498,-3.3551,0.4604
18.80,-84.5713,-3.3167,0.4608
18.90,-84.4937,-3.2775,0.4593
19.00,-84.4141,-3.2390,0.4588
19.10,-84.3361,-3.2015,0.4593
19.20,-84.2580,-3.1627,0.4590
19.30,-84.2523,-3.1602,0.4591
19.40,-84.1820,-3.1253,0.4567
19.50,-84.1061,-3.0887,0.4532
19.60,-84.0260,-3.0506,0.4528
19.70,-83.9489,-3.0136,0.4521
19.80,-83.8717,-2.9767,0.4502
19.90,-83.7923,-2.9375,0.4462
20.00,-83.7147,-2.9011,0.4455
20.10,-83.6373,-2.8653,0.4435
20.20,-83.5580,-2.8283,0.4404
20.30,-83.4800,-2.7908,0.4387
20.40,-83.4012,-2.7553,0.4350
20.50,-83.3218,-2.7185,0.4329
20.60,-83.2437,-2.6829,0.4305
20.70,-83.1645,-2.6472,0.4273
20.80,-83.0857,-2.6116,0.4255
20.90,-83.0055,-2.5761,0.4231
21.00,-82.9271,-2.5420,0.4227
21.10,-82.8471,-2.5059,0.4207
21.20,-82.7669,-2.4714,0.4200
21.30,-82.6899,-2.4365,0.4178
21.40,-82.6093,-2.4018,0.4161
21.50,-82.5286,-2.3661,0.4138
21.60,-82.4497,-2.3313,0.4112
21.70,-82.4440,-2.3287,0.4110
21.80,-82.3724,-2.2981,0.4097
21.90,-82.2941,-2.2648,0.4061
22.00,-82.2139,-2.2298,0.4021
22.10,-82.1341,-2.1972,0.4000
22.20,-82.0569,-2.1650,0.3974
22.30,-81.9772,-2.1324,0.3949
22.40,-81.8990,-2.0991,0.3939
22.50,-81.8195,-2.0657,0.3909
22.60,-81.7405,-2.0336,0.3873
22.70,-81.6594,-2.0012,0.3833
22.80,-81.5798,-1.9691,0.3817
22.90,-81.5019,-1.9394,0.3790
23.00,-81.4215,-1.9068,0.3748
23.10,-81.3433,-1.8768,0.3714
23.20,-81.2639,-1.8464,0.3681
23.30,-81.1827,-1.8158,0.3649
23.40,-81.1031,-1.7855,0.3575
23.50,-81.0254,-1.7568,0.3544
23.60,-80.9454,-1.7280,0.3502
23.70,-80.8658,-1.6994,0.3467
23.80,-80.7860,-1.6713,0.3430
23.90,-80.7056,-1.6434,0.3394
24.00,-80.6240,-1.6145,0.3329
24.10,-80.5446,-1.5881,0.3283
24.20,-80.5376,-1.5855,0.3277
24.30,-80.4665,-1.5609,0.3241
24.40,-80.3853,-1.5344,0.3196
24.50,-80.3030,-1.5081,0.3170
24.60,-80.2229,-1.4814,0.3129
24.70,-80.1413,-1.4559,0.3059
24.80,-80.0588,-1.4318,0.3013
24.90,-79.9794,-1.4068,0.2978
25.00,-79.8972,-1.3817,0.2948
25.10,-79.8156,-1.3590,0.2887
25.20,-79.7340,-1.3353,0.2837
25.30,-79.6521,-1.3113,0.2820
25.40,-79.5700,-1.2888,0.2768
25.50,-79.4868,-1.2648,0.2710
25.60,-79.4066,-1.2428,0.2679
25.70,-79.3232,-1.2207,0.2647
25.80,-79.2633,-1.2049,0.2552
25.90,-79.1799,-1.1843,0.2488
26.00,-79.0964,-1.1647,0.2439
26.10,-79.0331,-1.1486,0.2378
26.20,-78.9756,-1.1350,0.2320
26.30,-78.9160,-1.1208,0.2275
26.40,-78.8616,-1.1090,0.2242
26.50,-78.8040,-1.0965,0.2205
26.60,-78.7438,-1.0830,0.2141
26.70,-78.6869,-1.0725,0.2054
26.80,-78.6280,-1.0605,0.2004
26.90,-78.5677,-1.0487,0.1916
27.00,-78.5645,-1.0481,0.1921
27.10,-78.4896,-1.0343,0.1903
27.20,-78.4053,-1.0183,0.1878
27.30,-78.3209,-1.0028,0.1862
27.40,-78.2376,-0.9865,0.1849
27.50,-78.1523,-0.9714,0.1834
27.60,-78.0686,-0.9561,0.1797
27.70,-77.9834,-0.9405,0.1775
27.80,-77.8993,-0.9263,0.1727
27.90,-77.8156,-0.9122,0.1708
28.00,-77.7292,-0.8979,0.1686
28.10,-77.6448,-0.8848,0.1659
28.20,-77.5600,-0.8708,0.1620
28.30,-77.4742,-0.8566,0.1594
28.40,-77.3903,-0.8445,0.1552
28.50,-77.3065,-0.8318,0.1530
28.60,-77.2217,-0.8196,0.1472
28.70,-77.1365,-0.8074,0.1448
28.80,-77.0516,-0.7940,0.1429
28.90,-76.9669,-0.7833,0.1381
29.00,-76.8810,-0.7714,0.1334
29.10,-76.7987,-0.7603,0.1290
29.20,-76.7110,-0.7497,0.1250
29.30,-76.6254,-0.7388,0.1216
29.40,-76.5668,-0.7326,0.1165
29.50,-76.5576,-0.7316,0.1176
29.60,-76.4791,-0.7222,0.1168
29.70,-76.3948,-0.7125,0.1152
29.80,-76.3081,-0.7033,0.1136
29.90,-76.2233,-0.6931,0.1138
30.00,-76.1390,-0.6843,0.1128
30.10,-76.0527,-0.6747,0.1096
30.20,-75.9665,-0.6653,0.1073
30.30,-75.8811,-0.6567,0.1073
30.40,-75.7957,-0.6487,0.1041
30.50,-75.7082,-0.6403,0.1003
30.60,-75.6225,-0.6312,0.1002
30.70,-75.5377,-0.6238,0.0970
30.80,-75.4501,-0.6153,0.0925
30.90,-75.3634,-0.6078,0.0897
31.00,-75.2787,-0.6006,0.0882
31.10,-75.1920,-0.5931,0.0864
31.20,-75.1077,-0.5851,0.0863
31.30,-75.0218,-0.5794,0.0845
31.40,-74.9356,-0.5726,0.0822
31.50,-74.8509,-0.5656,0.0814
31.60,-74.7647,-0.5591,0.0814
31.70,-74.6798,-0.5530,0.0782
31.80,-74.5929,-0.5461,0.0753
31.90,-74.5851,-0.5455,0.0780
32.00,-74.5110,-0.5400,0.0755
32.10,-74.4260,-0.5344,0.0747
32.20,-74.3384,-0.5276,0.0729
32.30,-74.2508,-0.5207,0.0708
32.40,-74.1666,-0.5158,0.0705
32.50,-74.0783,-0.5091,0.0702
32.60,-73.9916,-0.5027,0.0692
32.70,-73.9053,-0.4979,0.0679
32.80,-73.8179,-0.4914,0.0657
32.90,-73.7313,-0.4863,0.0635
33.00,-73.6461,-0.4806,0.0640
33.10,-73.5587,-0.4753,0.0617
33.20,-73.4714,-0.4702,0.0618
33.30,-73.3861,-0.4655,0.0590
33.40,-73.2990,-0.4590,0.0570
33.50,-73.2125,-0.4550,0.0559
33.60,-73.1267,-0.4506,0.0549
33.70,-73.0405,-0.4459,0.0530
33.80,-72.9538,-0.4409,0.0532
33.90,-72.8674,-0.4363,0.0512
34.00,-72.7803,-0.4331,0.0492
34.10,-72.6933,-0.4283,0.0476
34.20,-72.6076,-0.4243,0.0466
34.30,-72.6028,-0.4237,0.0471
34.40,-72.5246,-0.4199,0.0469
34.50,-72.4396,-0.4159,0.0450
34.60,-72.3520,-0.4130,0.0427
34.70,-72.2666,-0.4103,0.0404
34.80,-72.1811,-0.4062,0.0389
34.90,-72.0931,-0.4022,0.0378
35.00,-72.0058,-0.3999,0.0371
35.10,-71.9204,-0.3964,0.0357
35.20,-71.8329,-0.3942,0.0329
35.30,-71.7467,-0.3906,0.0321
35.40,-71.6610,-0.3886,0.0285
35.50,-71.5747,-0.3864,0.0267
35.60,-71.4886,-0.3849,0.0246
35.70,-71.4039,-0.3813,0.0240
35.80,-71.3183,-0.3802,0.0231
35.90,-71.2309,-0.3779,0.0207
36.00,-71.1458,-0.3758,0.0177
36.10,-71.0594,-0.3751,0.0142
36.20,-70.9724,-0.3736,0.0122
36.30,-70.8874,-0.3728,0.0095
36.40,-70.8013,-0.3717,0.0057
36.50,-70.7137,-0.3719,0.0026
36.60,-70.6274,-0.3720,0.0003
36.70,-70.5411,-0.3729,-0.0015
36.80,-70.5342,-0.3725,-0.0015
36.90,-70.4594,-0.3730,-0.0060
37.00,-70.3712,-0.3735,-0.0090
37.10,-70.2832,-0.3756,-0.0111
37.20,-70.1987,-0.3770,-0.0129
37.30,-70.1126,-0.3784,-0.0152
37.40,-70.0266,-0.3795,-0.0185
37.50,-69.9419,-0.3816,-0.0214
37.60,-69.8549,-0.3828,-0.0232
37.70,-69.7693,-0.3855,-0.0270
37.80,-69.6839,-0.3878,-0.0304
37.90,-69.5980,-0.3905,-0.0313
38.00,-69.5103,-0.3931,-0.0323
38.10,-69.4263,-0.3973,-0.0355
38.20,-69.3399,-0.4008,-0.0393
38.30,-69.2524,-0.4043,-0.0412
38.40,-69.1683,-0.4084,-0.0445
38.50,-69.0826,-0.4119,-0.0453
38.60,-68.9969,-0.4159,-0.0477
38.70,-68.9115,-0.4208,-0.0509
38.80,-68.8250,-0.4246,-0.0540
38.90,-68.7373,-0.4295,-0.0573
39.00,-68.6533,-0.4351,-0.0604
39.10,-68.5672,-0.4408,-0.0644
39.20,-68.5580,-0.4409,-0.0676
39.30,-68.4825,-0.4465,-0.0690
39.40,-68.3984,-0.4536,-0.0714
39.50,-68.3106,-0.4591,-0.0743
39.60,-68.2263,-0.4658,-0.0758
39.70,-68.1413,-0.4739,-0.0800
39.80,-68.0541,-0.4806,-0.0844
39.90,-67.9676,-0.4883,-0.0857
40.00,-67.8823,-0.4960,-0.0865
40.10,-67.7960,-0.5037,-0.0903
40.20,-67.7126,-0.5114,-0.0906
40.30,-67.6272,-0.5210,-0.0949
40.40,-67.5412,-0.5292,-0.0973
40.50,-67.4570,-0.5378,-0.1003
40.60,-67.3714,-0.5479,-0.1038
40.70,-67.2865,-0.5565,-0.1064
40.80,-67.2013,-0.5663,-0.1093
40.90,-67.1166,-0.5756,-0.1102
41.00,-67.0308,-0.5861,-0.1142
41.10,-66.9458,-0.5956,-0.1186
41.20,-66.8619,-0.6066,-0.1217
41.30,-66.7748,-0.6178,-0.1240
41.40,-66.6914,-0.6287,-0.1266
41.50,-66.6046,-0.6407,-0.1293
41.60,-66.5200,-0.6522,-0.1343
41.70,-66.5088,-0.6539,-0.1344
41.80,-66.4304,-0.6640,-0.1361
41.90,-66.3458,-0.6774,-0.1399
42.00,-66.2611,-0.6892,-0.1410
42.10,-66.1757,-0.7022,-0.1416
42.20,-66.0900,-0.7154,-0.1448
42.30,-66.0055,-0.7275,-0.1461
42.40,-65.9202,-0.7414,-0.1502
42.50,-65.8348,-0.7541,-0.1509
42.60,-65.7507,-0.7673,-0.1532
42.70,-65.6642,-0.7810,-0.1542
42.80,-65.5781,-0.7940,-0.1564
42.90,-65.4935,-0.8077,-0.1570
43.00,-65.4094,-0.8211,-0.1583
43.10,-65.3240,-0.8355,-0.1607
43.20,-65.2389,-0.8499,-0.1636
43.30,-65.1539,-0.8633,-0.1654
43.40,-65.0684,-0.8789,-0.1676
43.50,-64.9841,-0.8938,-0.1679
43.60,-64.8988,-0.9087,-0.1698
43.70,-64.8134,-0.9237,-0.1730
43.80,-64.7301,-0.9388,-0.1740
43.90,-64.6449,-0.9538,-0.1756
44.00,-64.5584,-0.9700,-0.1766
44.10,-64.5489,-0.9720,-0.1776
44.20,-64.4726,-0.9856,-0.1787
44.30,-64.3861,-1.0020,-0.1815
44.40,-64.3026,-1.0172,-0.1843
44.50,-64.2165,-1.0344,-0.1844
44.60,-64.1304,-1.0502,-0.1862
44.70,-64.0458,-1.0675,-0.1893
44.80,-63.9613,-1.0843,-0.1906
44.90,-63.8762,-1.1005,-0.1940
45.00,-63.7923,-1.1175,-0.1953
45.10,-63.7075,-1.1348,-0.1971
45.20,-63.6231,-1.1512,-0.1994
45.30,-63.5393,-1.1695,-0.2033
45.40,-63.4541,-1.1872,-0.2027
45.50,-63.3693,-1.2066,-0.2051
45.60,-63.2844,-1.2235,-0.2063
45.70,-63.2020,-1.2414,-0.2095
45.80,-63.1151,-1.2601,-0.2115
45.90,-63.0321,-1.2784,-0.2134
46.00,-62.9476,-1.2988,-0.2181
46.10,-62.8623,-1.3183,-0.2206
46.20,-62.7786,-1.3370,-0.2235
46.30,-62.6938,-1.3583,-0.2278
46.40,-62.6088,-1.3776,-0.2290
46.50,-62.5945,-1.3814,-0.2283
46.60,-62.5188,-1.3992,-0.2280
46.70,-62.4333,-1.4197,-0.2302
46.80,-62.3495,-1.4388,-0.2314
46.90,-62.2638,-1.4595,-0.2321
47.00,-62.1808,-1.4804,-0.2336
47.10,-62.0981,-1.4999,-0.2360
47.20,-62.0152,-1.5206,-0.2370
47.30,-61.9312,-1.5412,-0.2391
47.40,-61.8467,-1.5613,-0.2394
47.50,-61.7637,-1.5832,-0.2419
47.60,-61.6834,-1.6032,-0.2414
47.70,-61.5995,-1.6249,-0.2431
47.80,-61.5144,-1.6469,-0.2436
47.90,-61.4308,-1.6677,-0.2444
48.00,-61.3472,-1.6897,-0.2461
48.10,-61.2638,-1.7096,-0.2460
48.20,-61.1798,-1.7306,-0.2447
48.30,-61.0987,-1.7516,-0.2479
48.40,-61.0129,-1.7710,-0.2482
48.50,-60.9296,-1.7925,-0.2474
48.60,-60.8486,-1.8142,-0.2482
48.70,-60.7643,-1.8353,-0.2506
48.80,-60.6781,-1.8560,-0.2527
48.90,-60.6755,-1.8556,-0.2514
49.00,-60.6035,-1.8761,-0.2510
49.10,-60.5180,-1.8959,-0.2487
49.20,-60.4359,-1.9168,-0.2464
49.30,-60.3513,-1.9394,-0.2491
49.40,-60.2655,-1.9602,-0.2505
49.50,-60.1842,-1.9811,-0.2496
49.60,-60.0991,-2.0027,-0.2475
49.70,-60.0148,-2.0239,-0.2495
49.80,-59.9321,-2.0451,-0.2491
49.90,-59.8492,-2.0669,-0.2477
50.00,-59.7669,-2.0881,-0.2489
50.10,-59.6847,-2.1101,-0.2505
50.20,-59.5977,-2.1307,-0.2511
50.30,-59.5185,-2.1532,-0.2518
50.40,-59.4347,-2.1744,-0.2510
50.50,-59.3537,-2.1959,-0.2504
50.60,-59.2701,-2.2168,-0.2504
50.70,-59.1867,-2.2378,-0.2520
50.80,-59.1049,-2.2593,-0.2501
50.90,-59.0235,-2.2812,-0.2513
51.00,-58.9403,-2.3015,-0.2514
51.10,-58.8574,-2.3224,-0.2516
51.20,-58.7743,-2.3455,-0.2536
51.30,-58.6931,-2.3667,-0.2551
51.40,-58.6854,-2.3686,-0.2565
51.50,-58.6125,-2.3875,-0.2592
51.60,-58.5320,-2.4088,-0.2627
51.70,-58.4494,-2.4333,-0.2655
51.80,-58.3657,-2.4559,-0.2682
51.90,-58.2834,-2.4790,-0.2696
52.00,-58.2002,-2.5018,-0.2704
52.10,-58.1197,-2.5270,-0.2721
52.20,-58.0378,-2.5482,-0.2734
52.30,-57.9554,-2.5719,-0.2738
52.40,-57.8737,-2.5958,-0.2759
52.50,-57.7914,-2.6194,-0.2776
52.60,-57.7089,-2.6431,-0.2789
52.70,-57.6266,-2.6674,-0.2818
52.80,-57.5437,-2.6903,-0.2828
52.90,-57.4619,-2.7149,-0.2841
53.00,-57.3788,-2.7391,-0.2857
53.10,-57.2962,-2.7637,-0.2863
53.20,-57.2144,-2.7885,-0.2867
53.30,-57.1309,-2.8137,-0.2905
53.40,-57.0500,-2.8387,-0.2899
53.50,-56.9669,-2.8626,-0.2931
53.60,-56.8837,-2.8892,-0.2941
53.70,-56.8035,-2.9141,-0.2973
53.80,-56.7964,-2.9163,-0.2959
53.90,-56.7232,-2.9375,-0.2973
54.00,-56.6406,-2.9614,-0.2973
54.10,-56.5581,-2.9887,-0.3003
54.20,-56.4734,-3.0145,-0.3002
54.30,-56.3900,-3.0405,-0.3018
54.40,-56.3080,-3.0664,-0.3013
54.50,-56.2248,-3.0931,-0.3027
54.60,-56.1428,-3.1188,-0.3024
54.70,-56.0615,-3.1439,-0.3040
54.80,-55.9794,-3.1703,-0.3046
54.90,-55.8991,-3.1959,-0.3069
55.00,-55.8176,-3.2222,-0.3078
55.10,-55.7353,-3.2482,-0.3090
55.20,-55.6535,-3.2753,-0.3113
55.30,-55.5724,-3.3014,-0.3124
55.40,-55.4895,-3.3297,-0.3122
55.50,-55.4063,-3.3552,-0.3133
55.60,-55.3244,-3.3828,-0.3146
55.70,-55.2430,-3.4108,-0.3166
55.80,-55.1592,-3.4389,-0.3178
55.90,-55.0746,-3.4665,-0.3164
56.00,-54.9935,-3.4932,-0.3192
56.10,-54.9105,-3.5213,-0.3185
56.20,-54.8253,-3.5494,-0.3200
56.30,-54.8147,-3.5528,-0.3193
56.40,-54.7404,-3.5781,-0.3210
56.50,-54.6561,-3.6069,-0.3210
56.60,-54.5716,-3.6347,-0.3218
56.70,-54.4871,-3.6626,-0.3224
56.80,-54.4030,-3.6910,-0.3224
56.90,-54.3188,-3.7196,-0.3216
57.00,-54.2381,-3.7468,-0.3195
57.10,-54.1568,-3.7736,-0.3201
57.20,-54.0729,-3.7986,-0.3201
57.30,-53.9926,-3.8268,-0.3167
57.40,-53.9098,-3.8536,-0.3167
57.50,-53.8278,-3.8812,-0.3183
57.60,-53.7439,-3.9060,-0.3154
57.70,-53.6634,-3.9347,-0.3147
57.80,-53.5781,-3.9612,-0.3148
57.90,-53.4974,-3.9876,-0.3130
58.00,-53.4128,-4.0140,-0.3121
58.10,-53.3316,-4.0419,-0.3116
58.20,-53.2469,-4.0670,-0.3105
58.30,-53.1665,-4.0938,-0.3081
58.40,-53.0827,-4.1196,-0.3049
58.50,-53.0004,-4.1453,-0.3035
58.60,-52.9168,-4.1711,-0.3023
58.70,-52.9083,-4.1739,-0.3019
58.80,-52.8352,-4.1969,-0.2965
58.90,-52.7492,-4.2206,-0.2917
59.00,-52.6662,-4.2467,-0.2891
59.10,-52.5826,-4.2715,-0.2851
59.20,-52.5003,-4.2954,-0.2812
59.30,-52.4158,-4.3198,-0.2806
59.40,-52.3327,-4.3432,-0.2799
59.50,-52.2495,-4.3686,-0.2786
59.60,-52.1678,-4.3933,-0.2755
59.70,-52.0853,-4.4160,-0.2753
59.80,-52.0017,-4.4405,-0.2749
59.90,-51.9186,-4.4637,-0.2743
60.00,-51.8338,-4.4875,-0.2713
60.10,-51.7517,-4.5110,-0.2702
60.20,-51.6684,-4.5342,-0.2692
60.30,-51.5858,-4.5577,-0.2677
60.40,-51.5011,-4.5798,-0.2672
60.50,-51.4182,-4.6031,-0.2650
60.60,-51.3337,-4.6258,-0.2636
60.70,-51.2487,-4.6491,-0.2623
60.80,-51.1658,-4.6719,-0.2603
60.90,-51.0805,-4.6935,-0.2574
61.00,-50.9966,-4.7151,-0.2552
61.10,-50.9927,-4.7159,-0.2543
61.20,-50.9190,-4.7370,-0.2534
61.30,-50.8357,-4.7593,-0.2534
61.40,-50.7516,-4.7802,-0.2534
61.50,-50.6699,-4.8001,-0.2528
61.60,-50.5832,-4.8238,-0.2515
61.70,-50.4987,-4.8451,-0.2514
61.80,-50.4143,-4.8664,-0.2496
61.90,-50.3288,-4.8878,-0.2469
62.00,-50.2422,-4.9110,-0.2463
62.10,-50.1599,-4.9316,-0.2440
62.20,-50.0735,-4.9531,-0.2403
62.30,-49.9866,-4.9745,-0.2397
62.40,-49.9022,-4.9945,-0.2373
62.50,-49.8187,-5.0151,-0.2344
62.60,-49.7330,-5.0361,-0.2311
62.70,-49.6488,-5.0551,-0.2293
62.80,-49.5615,-5.0755,-0.2274
62.90,-49.4751,-5.0949,-0.2267
63.00,-49.3910,-5.1148,-0.2225
63.10,-49.3061,-5.1333,-0.2219
63.20,-49.2202,-5.1539,-0.2188
63.30,-49.1347,-5.1718,-0.2177
63.40,-49.0484,-5.1910,-0.2132
63.50,-49.0465,-5.1910,-0.2142
63.60,-48.9729,-5.2078,-0.2122
63.70,-48.8846,-5.2258,-0.2101
63.80,-48.7987,-5.2442,-0.2087
63.90,-48.7147,-5.2625,-0.2046
64.00,-48.6267,-5.2799,-0.2021
64.10,-48.5406,-5.2975,-0.2008
64.20,-48.4556,-5.3162,-0.1982
64.30,-48.3680,-5.3328,-0.1936
64.40,-48.2798,-5.3506,-0.1907
64.50,-48.1956,-5.3670,-0.1890
64.60,-48.1095,-5.3838,-0.1878
64.70,-48.0246,-5.3998,-0.1862
64.80,-47.9383,-5.4173,-0.1845
64.90,-47.8502,-5.4346,-0.1822
65.00,-47.7636,-5.4502,-0.1771
65.10,-47.6810,-5.4654,-0.1743
65.20,-47.5943,-5.4816,-0.1722
65.30,-47.5093,-5.4948,-0.1718
65.40,-47.4265,-5.5095,-0.1688
65.50,-47.3386,-5.5253,-0.1668
65.60,-47.2490,-5.5411,-0.1658
65.70,-47.1634,-5.5552,-0.1614
65.80,-47.0744,-5.5702,-0.1587
65.90,-47.0637,-5.5723,-0.1588
66.00,-46.9855,-5.5840,-0.1541
66.10,-46.8972,-5.5980,-0.1532
66.20,-46.8086,-5.6121,-0.1517
66.30,-46.7213,-5.6256,-0.1484
66.40,-46.6329,-5.6392,-0.1468
66.50,-46.5443,-5.6518,-0.1460
66.60,-46.4581,-5.6636,-0.1451
66.70,-46.3712,-5.6768,-0.1420
66.80,-46.2838,-5.6900,-0.1411
66.90,-46.1990,-5.7019,-0.1372
67.00,-46.1115,-5.7140,-0.1346
67.10,-46.0227,-5.7247,-0.1308
67.20,-45.9374,-5.7364,-0.1285
67.30,-45.8509,-5.7481,-0.1253
67.40,-45.7629,-5.7584,-0.1202
67.50,-45.6771,-5.7681,-0.1189
67.60,-45.5920,-5.7785,-0.1133
67.70,-45.5050,-5.7881,-0.1075
67.80,-45.4189,-5.7973,-0.1051
67.90,-45.3327,-5.8053,-0.1038
68.00,-45.2457,-5.8138,-0.0974
68.10,-45.1564,-5.8214,-0.0935
68.20,-45.0932,-5.8278,-0.0887
68.30,-45.0918,-5.8278,-0.0882
68.40,-45.0164,-5.8345,-0.0827
68.50,-44.9303,-5.8401,-0.0780
68.60,-44.8429,-5.8475,-0.0730
68.70,-44.7564,-5.8539,-0.0694
68.80,-44.6712,-5.8610,-0.0693
68.90,-44.5822,-5.8648,-0.0644
69.00,-44.4963,-5.8697,-0.0634
69.10,-44.4086,-5.8750,-0.0604
69.20,-44.3205,-5.8805,-0.0554
69.30,-44.2340,-5.8844,-0.0488
69.40,-44.1455,-5.8885,-0.0470
69.50,-44.0583,-5.8922,-0.0427
69.60,-43.9712,-5.8956,-0.0375
69.70,-43.8860,-5.8983,-0.0305
69.80,-43.7978,-5.9018,-0.0258
69.90,-43.7115,-5.9043,-0.0229
70.00,-43.6222,-5.9049,-0.0195
